sort,date_collected,date_observed,data_sheet,row,column,sub_reef,coral_id,site,type,code,count,cafi_size_mm,search_term,lowest_level,alt_size_mm,photo_type,photo_num,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,7.8,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,7.6,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,13.6,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,12.6,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,10.8,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,9.4,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
463,NA,11-Jun,218,2,6,F,FE-POC91,MRB,snail,COMO,1,9.2,Galeropsis monodonta,species,,measure,FE-POC91,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
487,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,FECH,1,5,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
488,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,FECH,1,6,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
489,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,ATDJ,1,4,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
490,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,ATDJ,1,5,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
491,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,ATDJ,1,6,Athanas djiboutensis,species,,,,,210466,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
492,NA,11-Jun,219,2,6,F,FE-POC91,MRB,shrimp,SYCH,1,2,Synalpheus charon,species,,,,,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
493,NA,11-Jun,219,2,6,F,FE-POC91,MRB,squat_lobster,GAMA,1,7,Galathea mauritiana,species,,,,,210093,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
570,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,DISE,6,3,Diala semistriata,species,,,,,211927,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Dialidae,NA,Diala,Diala semistriata
571,NA,11-Jun,223,2,6,F,FE-POC91,MRB,squat_lobster,GAMA,1,3,Galathea mauritiana,species,,,,,210093,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
572,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,STRU,1,2,Stomatolina rubra,species,,,,,213528,Mollusca,NA,NA,Gastropoda,Vetigastropoda,NA,Trochida,NA,NA,Trochoidea,Trochidae,Stomatellinae,Stomatolina,Stomatolina rubra
573,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,ZAHA,1,3,Zafra hahajimana,species,,,,,511612,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Buccinoidea,Columbellidae,NA,Zafra,Zafra hahajimana
574,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,TRIV,1,2,Triviidae,family,,,,,144,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Littorinimorpha,NA,NA,Velutinoidea,Triviidae,NA,NA,NA
575,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,PAMU,1,3,Pascula muricata,species,,,,,408071,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Ergalataxinae,Pascula,Pascula muricata
576,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,CEPU,1,3,Cerithium punctatum,species,,,,,216677,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,[unassigned] Caenogastropoda,NA,NA,Cerithioidea,Cerithiidae,Cerithiinae,Cerithium,Cerithium punctatum
577,NA,11-Jun,223,2,6,F,FE-POC91,MRB,snail,CETA,1,10,Cellana taitensis,species,,,,,456654,Mollusca,NA,NA,Gastropoda,Patellogastropoda,NA,NA,NA,NA,Patelloidea,Nacellidae,NA,Cellana,Cellana taitensis
16,NA,9-Jun,201,2,7,A,FE-POC92,MRB,snail,CORL,1,4,Coralliophila,genus,,,,,137837,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,NA
17,NA,9-Jun,201,2,7,A,FE-POC92,MRB,worm,POLY,2,,Polynoidae,family,,,,2M,939,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Aphroditiformia,NA,NA,Polynoidae,NA,NA,NA
18,NA,9-Jun,201,2,7,A,FE-POC92,MRB,snail,APCE,1,<5,Apataxia cerithiiformis,species,,,,,871015,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Littorinimorpha,NA,NA,Rissooidea,Rissoinidae,NA,Apataxia,Apataxia cerithiiformis
19,NA,9-Jun,201,2,7,A,FE-POC92,MRB,snail,SCOL,1,8,Scabricola olivaeformis,species,,,,"In biocode as imbricaria, matches UF600262",1061963,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Mitroidea,Mitridae,Imbricariinae,Scabricola,Scabricola olivaeformis
20,NA,9-Jun,201,2,7,A,FE-POC92,MRB,crab,CHBA,1,3,Chlorodiella barbata,species,,,,,209139,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Chlorodiellinae,Chlorodiella,Chlorodiella barbata
21,NA,9-Jun,201,2,7,A,FE-POC92,MRB,snail,VESP,1,5,Vexillum,genus,,,,same as morroco snail,137846,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Turbinelloidea,Costellariidae,NA,Vexillum,NA
22,NA,9-Jun,201,2,7,A,FE-POC92,MRB,snail,VEAU,1,,Vexillum aureolatum,species,,scope,chahbrah snail,,208337,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Turbinelloidea,Costellariidae,NA,Vexillum,Vexillum aureolatum
73,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAAR,1,54.6,Dascyllus aruanus,species,40.2,measure,FE-POC92,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
73,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAAR,1,42.8,Dascyllus aruanus,species,32.9,measure,FE-POC92,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
73,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAAR,1,13.2,Dascyllus aruanus,species,10.3,measure,FE-POC92,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
73,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAAR,1,9.8,Dascyllus aruanus,species,7.4,measure,FE-POC92,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
73,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAAR,1,6.7,Dascyllus aruanus,species,5.4,measure,FE-POC92,size from imageJ,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
74,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAFL,1,35,Dascyllus flavicaudus,species,26.5,measure,FE-POC92,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
74,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAFL,1,29.5,Dascyllus flavicaudus,species,23.1,measure,FE-POC92,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
74,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,DAFL,1,19.1,Dascyllus flavicaudus,species,14,measure,FE-POC92,size from imageJ,278450,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus flavicaudus
75,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,PAMO,1,19.5,Paragobiodon modestus,species,16.7,measure,FE-POC92,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
75,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,PAMO,1,18.1,Paragobiodon modestus,species,14.9,measure,FE-POC92,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
75,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,PAMO,1,8,Paragobiodon modestus,species,7.1,measure,FE-POC92,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
75,NA,9-Jun,203,2,7,A,FE-POC92,MRB,fish,PAMO,1,6.7,Paragobiodon modestus,species,5.9,measure,FE-POC92,size from imageJ,219538,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
76,NA,9-Jun,203,2,7,A,FE-POC92,MRB,crab,TRSE,1,4.6,Trapezia serenei,species,,measure,FE-POC92,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
76,NA,9-Jun,203,2,7,A,FE-POC92,MRB,crab,TRSE,1,3.8,Trapezia serenei,species,,measure,FE-POC92,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
76,NA,9-Jun,203,2,7,A,FE-POC92,MRB,crab,TRSE,1,5.1,Trapezia serenei,species,,measure,FE-POC92,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
76,NA,9-Jun,203,2,7,A,FE-POC92,MRB,crab,TRSE,1,7.8,Trapezia serenei,species,,measure,FE-POC92,size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
76,NA,9-Jun,203,2,7,A,FE-POC92,MRB,crab,TRSE,1,9.8,Trapezia serenei,species,,measure,FE-POC92,gravid; size from imageJ,443886,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
77,NA,9-Jun,203,2,7,A,FE-POC92,MRB,shrimp,ALLO,1,12.5,Alpheus lottini,species,,measure,FE-POC92,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
77,NA,9-Jun,203,2,7,A,FE-POC92,MRB,shrimp,ALLO,1,12.7,Alpheus lottini,species,,measure,FE-POC92,size from imageJ,210544,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
157,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,SYCH,1,11.5,Synalpheus charon,species,,measure,FE-POC92,size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
157,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,SYCH,1,7.8,Synalpheus charon,species,,measure,FE-POC92,size from imageJ,210494,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
158,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,HASP,1,18.7,Harpiliopsis spinigera,species,,measure,FE-POC92,gravid; size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
158,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,HASP,1,12.5,Harpiliopsis spinigera,species,,measure,FE-POC92,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
158,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,HASP,1,11,Harpiliopsis spinigera,species,,measure,FE-POC92,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
158,NA,9-Jun,207,2,7,A,FE-POC92,MRB,shrimp,HASP,1,7.1,Harpiliopsis spinigera,species,,measure,FE-POC92,size from imageJ,220130,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,12.4,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,13.9,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,12.8,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,13.5,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,14.2,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,7.9,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,6.7,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,8.5,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,8.9,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,9.9,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,11.9,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,5.5,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,5.8,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,5.7,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,6.2,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,6.4,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,6.1,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,8.4,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,7.4,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,5.8,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,5.3,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
159,NA,9-Jun,207,2,7,A,FE-POC92,MRB,snail,COMO,1,4.4,Galeropsis monodonta,species,,measure,FE-POC92,size from imageJ,549942,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta
160,NA,9-Jun,207,2,7,A,FE-POC92,MRB,hermit,CALT,4,,Calcinus latens,species,,measure,,,208677,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
298,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,PEWA,2,6,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
299,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,PEWA,16,7,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
300,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,PEWA,7,8,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
301,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,PEWA,1,9,Periclimenes watamuae,species,,,,,210617,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,Periclimenes watamuae
302,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,FECH,10,5,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
303,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,FECH,3,6,Fennera chacei,species,,,,,220125,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
304,NA,10-Jun,212,2,7,A,FE-POC92,MRB,shrimp,PESP,1,2,Periclimenes,genus,,,,,107035,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
305,NA,10-Jun,212,2,7,A,FE-POC92,MRB,worm,POLY,1,,Polynoidae,family,,,,,939,Annelida,NA,NA,Polychaeta,Errantia,NA,Phyllodocida,Aphroditiformia,NA,NA,Polynoidae,NA,NA,NA
2079,NA,NA,275,2,7,A,FE-POC92,MRB,fish,DAAR,1,40,Dascyllus aruanus,species,,,,missed in field,212843,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Pomacentridae,NA,Dascyllus,Dascyllus aruanus
